Date,Adj Close,,
01/07/2014,"6,802.92",,
30/06/2014,"6,743.94",,
27/06/2014,"6,757.77",,
26/06/2014,"6,735.12",,
25/06/2014,"6,733.62",,
24/06/2014,"6,787.07",,
23/06/2014,"6,800.56",,
20/06/2014,"6,825.20",,
19/06/2014,"6,808.11",,
18/06/2014,"6,778.56",,
17/06/2014,"6,766.77",,
16/06/2014,"6,754.64",,
13/06/2014,"6,777.85",,
12/06/2014,"6,843.11",,
11/06/2014,"6,838.87",,
10/06/2014,"6,873.55",,
09/06/2014,"6,875.00",,
06/06/2014,"6,858.21",,
05/06/2014,"6,813.49",,
04/06/2014,"6,818.63",,
03/06/2014,"6,836.30",,
02/06/2014,"6,864.10",,
30/05/2014,"6,844.51",,
29/05/2014,"6,871.29",,
28/05/2014,"6,851.22",,
27/05/2014,"6,844.94",,
23/05/2014,"6,815.75",,
22/05/2014,"6,820.56",,
21/05/2014,"6,821.04",,
20/05/2014,"6,802.00",,
19/05/2014,"6,844.55",,
16/05/2014,"6,855.81",,
15/05/2014,"6,840.89",,
14/05/2014,"6,878.49",,
13/05/2014,"6,873.08",,
12/05/2014,"6,851.75",,
09/05/2014,"6,814.57",,
08/05/2014,"6,839.25",,
07/05/2014,"6,796.44",,
06/05/2014,"6,798.56",,
02/05/2014,"6,822.42",,
01/05/2014,"6,808.87",,
30/04/2014,"6,780.03",,
29/04/2014,"6,769.91",,
28/04/2014,"6,700.16",,
25/04/2014,"6,685.69",,
24/04/2014,"6,703.00",,
23/04/2014,"6,674.74",,
22/04/2014,"6,681.76",,
17/04/2014,"6,625.25",,
16/04/2014,"6,584.17",,
15/04/2014,"6,541.61",,
14/04/2014,"6,583.76",,
11/04/2014,"6,561.70",,
10/04/2014,"6,641.97",,
09/04/2014,"6,635.61",,
08/04/2014,"6,590.69",,
07/04/2014,"6,622.84",,
04/04/2014,"6,695.55",,
03/04/2014,"6,649.14",,
02/04/2014,"6,659.04",,
01/04/2014,"6,652.61",,
31/03/2014,"6,598.37",,
28/03/2014,"6,615.58",,
27/03/2014,"6,588.32",,
26/03/2014,"6,605.30",,
25/03/2014,"6,604.89",,
24/03/2014,"6,520.39",,
21/03/2014,"6,557.17",,
20/03/2014,"6,542.44",,
19/03/2014,"6,573.13",,
18/03/2014,"6,605.28",,
17/03/2014,"6,568.35",,
14/03/2014,"6,527.89",,
13/03/2014,"6,553.78",,
12/03/2014,"6,620.90",,
11/03/2014,"6,685.52",,
10/03/2014,"6,689.45",,
07/03/2014,"6,712.67",,
06/03/2014,"6,788.49",,
05/03/2014,"6,775.42",,
04/03/2014,"6,823.77",,
03/03/2014,"6,708.35",,
28/02/2014,"6,809.70",,
27/02/2014,"6,810.27",,
26/02/2014,"6,799.15",,
25/02/2014,"6,830.50",,
24/02/2014,"6,865.86",,
21/02/2014,"6,838.06",,
20/02/2014,"6,812.99",,
19/02/2014,"6,796.71",,
18/02/2014,"6,796.43",,
17/02/2014,"6,736.00",,
14/02/2014,"6,663.62",,
13/02/2014,"6,659.42",,
12/02/2014,"6,675.03",,
11/02/2014,"6,672.66",,
10/02/2014,"6,591.55",,
07/02/2014,"6,571.68",,
06/02/2014,"6,558.28",,
05/02/2014,"6,457.89",,
04/02/2014,"6,449.27",,
03/02/2014,"6,465.66",,
31/01/2014,"6,510.44",,
30/01/2014,"6,538.45",,
29/01/2014,"6,544.28",,
28/01/2014,"6,572.33",,
27/01/2014,"6,550.66",,
24/01/2014,"6,663.74",,
23/01/2014,"6,773.28",,
22/01/2014,"6,826.33",,
21/01/2014,"6,834.26",,
20/01/2014,"6,836.73",,
17/01/2014,"6,829.30",,
16/01/2014,"6,815.42",,
15/01/2014,"6,819.86",,
14/01/2014,"6,766.86",,
13/01/2014,"6,757.15",,
10/01/2014,"6,739.94",,
09/01/2014,"6,691.34",,
08/01/2014,"6,721.78",,
07/01/2014,"6,755.45",,
06/01/2014,"6,730.73",,
03/01/2014,"6,730.67",,
02/01/2014,"6,717.91",,
31/12/2013,"6,749.09",,
30/12/2013,"6,731.27",,
27/12/2013,"6,750.87",,
24/12/2013,"6,694.17",,
23/12/2013,"6,678.61",,
20/12/2013,"6,606.58",,
19/12/2013,"6,584.70",,
18/12/2013,"6,492.08",,
17/12/2013,"6,486.19",,
16/12/2013,"6,522.20",,
13/12/2013,"6,439.96",,
12/12/2013,"6,445.25",,
11/12/2013,"6,507.72",,
10/12/2013,"6,523.31",,
09/12/2013,"6,559.48",,
06/12/2013,"6,551.99",,
05/12/2013,"6,498.33",,
04/12/2013,"6,509.97",,
03/12/2013,"6,532.43",,
02/12/2013,"6,595.33",,
29/11/2013,"6,650.57",,
28/11/2013,"6,654.47",,
27/11/2013,"6,649.47",,
26/11/2013,"6,636.22",,
25/11/2013,"6,694.62",,
22/11/2013,"6,674.30",,
21/11/2013,"6,681.33",,
20/11/2013,"6,681.08",,
19/11/2013,"6,698.01",,
18/11/2013,"6,723.46",,
15/11/2013,"6,693.44",,
14/11/2013,"6,666.13",,
13/11/2013,"6,630.00",,
12/11/2013,"6,726.79",,
11/11/2013,"6,728.37",,
08/11/2013,"6,708.42",,
07/11/2013,"6,697.22",,
06/11/2013,"6,741.69",,
05/11/2013,"6,746.84",,
04/11/2013,"6,763.62",,
01/11/2013,"6,734.74",,
31/10/2013,"6,731.43",,
30/10/2013,"6,777.70",,
29/10/2013,"6,774.73",,
28/10/2013,"6,725.82",,
25/10/2013,"6,721.34",,
24/10/2013,"6,713.18",,
23/10/2013,"6,674.48",,
22/10/2013,"6,695.66",,
21/10/2013,"6,654.20",,
18/10/2013,"6,622.58",,
17/10/2013,"6,576.16",,
16/10/2013,"6,571.59",,
15/10/2013,"6,549.11",,
14/10/2013,"6,507.65",,
11/10/2013,"6,487.19",,
10/10/2013,"6,430.49",,
09/10/2013,"6,337.91",,
08/10/2013,"6,365.83",,
07/10/2013,"6,437.28",,
04/10/2013,"6,453.88",,
03/10/2013,"6,449.04",,
02/10/2013,"6,437.50",,
01/10/2013,"6,460.01",,
30/09/2013,"6,462.22",,
27/09/2013,"6,512.66",,
26/09/2013,"6,565.59",,
25/09/2013,"6,551.53",,
24/09/2013,"6,571.46",,
23/09/2013,"6,557.37",,
20/09/2013,"6,596.43",,
19/09/2013,"6,625.39",,
18/09/2013,"6,558.82",,
17/09/2013,"6,570.17",,
16/09/2013,"6,622.86",,
13/09/2013,"6,583.80",,
12/09/2013,"6,588.98",,
11/09/2013,"6,588.43",,
10/09/2013,"6,583.99",,
09/09/2013,"6,530.74",,
06/09/2013,"6,547.33",,
05/09/2013,"6,532.44",,
04/09/2013,"6,474.74",,
03/09/2013,"6,468.41",,
02/09/2013,"6,506.19",,
30/08/2013,"6,412.93",,
29/08/2013,"6,483.05",,
28/08/2013,"6,430.06",,
27/08/2013,"6,440.97",,
23/08/2013,"6,492.10",,
22/08/2013,"6,446.87",,
21/08/2013,"6,390.84",,
20/08/2013,"6,453.46",,
19/08/2013,"6,465.73",,
16/08/2013,"6,499.99",,
15/08/2013,"6,483.34",,
14/08/2013,"6,587.43",,
13/08/2013,"6,611.94",,
12/08/2013,"6,574.34",,
09/08/2013,"6,583.39",,
08/08/2013,"6,529.68",,
07/08/2013,"6,511.21",,
06/08/2013,"6,604.21",,
05/08/2013,"6,619.58",,
02/08/2013,"6,647.87",,
01/08/2013,"6,681.98",,
31/07/2013,"6,621.06",,
30/07/2013,"6,570.95",,
29/07/2013,"6,560.25",,
26/07/2013,"6,554.79",,
25/07/2013,"6,587.95",,
24/07/2013,"6,620.43",,
23/07/2013,"6,597.44",,
22/07/2013,"6,623.17",,
19/07/2013,"6,630.67",,
18/07/2013,"6,634.36",,
17/07/2013,"6,571.93",,
16/07/2013,"6,556.35",,
15/07/2013,"6,586.11",,
12/07/2013,"6,544.94",,
11/07/2013,"6,543.41",,
10/07/2013,"6,504.96",,
09/07/2013,"6,513.08",,
08/07/2013,"6,450.07",,
05/07/2013,"6,375.52",,
04/07/2013,"6,421.67",,
03/07/2013,"6,229.87",,
02/07/2013,"6,303.94",,
01/07/2013,"6,307.78",,
28/06/2013,"6,215.47",,
27/06/2013,"6,243.40",,
26/06/2013,"6,165.48",,
25/06/2013,"6,101.91",,
24/06/2013,"6,029.10",,
21/06/2013,"6,116.17",,
20/06/2013,"6,159.51",,
19/06/2013,"6,348.82",,
18/06/2013,"6,374.21",,
17/06/2013,"6,330.49",,
14/06/2013,"6,308.26",,
13/06/2013,"6,304.63",,
12/06/2013,"6,299.45",,
11/06/2013,"6,340.08",,
10/06/2013,"6,400.45",,
07/06/2013,"6,411.99",,
06/06/2013,"6,336.11",,
05/06/2013,"6,419.31",,
04/06/2013,"6,558.58",,
03/06/2013,"6,525.12",,
31/05/2013,"6,583.09",,
30/05/2013,"6,656.99",,
29/05/2013,"6,627.17",,
28/05/2013,"6,762.01",,
24/05/2013,"6,654.34",,
23/05/2013,"6,696.79",,
22/05/2013,"6,840.27",,
21/05/2013,"6,803.87",,
20/05/2013,"6,755.63",,
17/05/2013,"6,723.06",,
16/05/2013,"6,687.80",,
15/05/2013,"6,693.55",,
14/05/2013,"6,686.06",,
13/05/2013,"6,631.76",,
10/05/2013,"6,624.98",,
09/05/2013,"6,592.74",,
08/05/2013,"6,583.48",,
07/05/2013,"6,557.30",,
03/05/2013,"6,521.46",,
02/05/2013,"6,460.71",,
01/05/2013,"6,451.29",,
30/04/2013,"6,430.12",,
29/04/2013,"6,458.02",,
26/04/2013,"6,426.42",,
25/04/2013,"6,442.59",,
24/04/2013,"6,431.76",,
23/04/2013,"6,406.12",,
22/04/2013,"6,280.62",,
19/04/2013,"6,286.59",,
18/04/2013,"6,243.67",,
17/04/2013,"6,244.21",,
16/04/2013,"6,304.58",,
15/04/2013,"6,343.60",,
12/04/2013,"6,384.39",,
11/04/2013,"6,416.14",,
10/04/2013,"6,387.37",,
09/04/2013,"6,313.21",,
08/04/2013,"6,276.94",,
05/04/2013,"6,249.78",,
04/04/2013,"6,344.12",,
03/04/2013,"6,420.28",,
02/04/2013,"6,490.66",,
28/03/2013,"6,411.74",,
27/03/2013,"6,387.56",,
26/03/2013,"6,399.37",,
25/03/2013,"6,378.38",,
22/03/2013,"6,392.76",,
21/03/2013,"6,388.55",,
20/03/2013,"6,432.70",,
19/03/2013,"6,441.32",,
18/03/2013,"6,457.92",,
15/03/2013,"6,489.65",,
14/03/2013,"6,529.41",,
13/03/2013,"6,481.50",,
12/03/2013,"6,510.62",,
11/03/2013,"6,503.63",,
08/03/2013,"6,483.58",,
07/03/2013,"6,439.16",,
06/03/2013,"6,427.64",,
05/03/2013,"6,431.95",,
04/03/2013,"6,345.63",,
01/03/2013,"6,378.60",,
28/02/2013,"6,360.81",,
27/02/2013,"6,325.88",,
26/02/2013,"6,270.44",,
25/02/2013,"6,355.37",,
22/02/2013,"6,335.70",,
21/02/2013,"6,291.54",,
20/02/2013,"6,395.37",,
19/02/2013,"6,379.07",,
18/02/2013,"6,318.19",,
15/02/2013,"6,328.26",,
14/02/2013,"6,327.36",,
13/02/2013,"6,359.11",,
12/02/2013,"6,338.38",,
11/02/2013,"6,277.06",,
08/02/2013,"6,263.93",,
07/02/2013,"6,228.42",,
06/02/2013,"6,295.34",,
05/02/2013,"6,282.76",,
04/02/2013,"6,246.84",,
01/02/2013,"6,347.24",,
31/01/2013,"6,276.88",,
30/01/2013,"6,323.11",,
29/01/2013,"6,339.19",,
28/01/2013,"6,294.41",,
25/01/2013,"6,284.45",,
24/01/2013,"6,264.91",,
23/01/2013,"6,197.64",,
22/01/2013,"6,179.17",,
21/01/2013,"6,180.98",,
18/01/2013,"6,154.41",,
17/01/2013,"6,132.36",,
16/01/2013,"6,103.98",,
15/01/2013,"6,117.31",,
14/01/2013,"6,107.86",,
11/01/2013,"6,121.58",,
10/01/2013,"6,101.51",,
09/01/2013,"6,098.65",,
08/01/2013,"6,053.63",,
07/01/2013,"6,064.58",,
04/01/2013,"6,089.84",,
03/01/2013,"6,047.34",,
02/01/2013,"6,027.37",,
31/12/2012,"5,897.81",,
28/12/2012,"5,925.37",,
27/12/2012,"5,954.30",,
24/12/2012,"5,954.18",,
21/12/2012,"5,939.99",,
20/12/2012,"5,958.34",,
19/12/2012,"5,961.59",,
18/12/2012,"5,935.90",,
17/12/2012,"5,912.15",,
14/12/2012,"5,921.76",,
13/12/2012,"5,929.61",,
12/12/2012,"5,945.85",,
11/12/2012,"5,924.97",,
10/12/2012,"5,921.63",,
07/12/2012,"5,914.40",,
06/12/2012,"5,901.42",,
05/12/2012,"5,892.08",,
04/12/2012,"5,869.04",,
03/12/2012,"5,871.24",,
30/11/2012,"5,866.82",,
29/11/2012,"5,870.30",,
28/11/2012,"5,803.28",,
27/11/2012,"5,799.71",,
26/11/2012,"5,786.72",,
23/11/2012,"5,819.14",,
22/11/2012,"5,791.03",,
21/11/2012,"5,752.03",,
20/11/2012,"5,748.10",,
19/11/2012,"5,737.66",,
16/11/2012,"5,605.59",,
15/11/2012,"5,677.75",,
14/11/2012,"5,722.01",,
13/11/2012,"5,786.25",,
12/11/2012,"5,767.27",,
09/11/2012,"5,769.68",,
08/11/2012,"5,776.05",,
07/11/2012,"5,791.63",,
06/11/2012,"5,884.90",,
05/11/2012,"5,839.06",,
02/11/2012,"5,868.55",,
01/11/2012,"5,861.92",,
31/10/2012,"5,782.70",,
30/10/2012,"5,849.90",,
29/10/2012,"5,795.10",,
26/10/2012,"5,806.71",,
25/10/2012,"5,805.05",,
24/10/2012,"5,804.78",,
23/10/2012,"5,797.91",,
22/10/2012,"5,882.91",,
19/10/2012,"5,896.15",,
18/10/2012,"5,917.05",,
17/10/2012,"5,910.91",,
16/10/2012,"5,870.54",,
15/10/2012,"5,805.61",,
12/10/2012,"5,793.32",,
11/10/2012,"5,829.75",,
10/10/2012,"5,776.71",,
09/10/2012,"5,810.25",,
08/10/2012,"5,841.74",,
05/10/2012,"5,871.02",,
04/10/2012,"5,827.78",,
03/10/2012,"5,825.81",,
02/10/2012,"5,809.45",,
01/10/2012,"5,820.45",,
28/09/2012,"5,742.07",,
27/09/2012,"5,779.42",,
26/09/2012,"5,768.09",,
25/09/2012,"5,859.71",,
24/09/2012,"5,838.84",,
21/09/2012,"5,852.62",,
20/09/2012,"5,854.64",,
19/09/2012,"5,888.48",,
18/09/2012,"5,868.16",,
17/09/2012,"5,893.52",,
14/09/2012,"5,915.55",,
13/09/2012,"5,819.92",,
12/09/2012,"5,782.08",,
11/09/2012,"5,792.19",,
10/09/2012,"5,793.20",,
07/09/2012,"5,794.80",,
06/09/2012,"5,777.34",,
05/09/2012,"5,657.86",,
04/09/2012,"5,672.01",,
03/09/2012,"5,758.41",,
31/08/2012,"5,711.48",,
30/08/2012,"5,719.45",,
29/08/2012,"5,743.53",,
28/08/2012,"5,775.71",,
24/08/2012,"5,776.60",,
23/08/2012,"5,776.60",,
22/08/2012,"5,774.20",,
21/08/2012,"5,857.52",,
20/08/2012,"5,824.37",,
17/08/2012,"5,852.42",,
16/08/2012,"5,834.51",,
15/08/2012,"5,833.04",,
14/08/2012,"5,864.78",,
13/08/2012,"5,831.88",,
10/08/2012,"5,847.11",,
09/08/2012,"5,851.51",,
08/08/2012,"5,845.92",,
07/08/2012,"5,841.24",,
06/08/2012,"5,808.77",,
03/08/2012,"5,787.28",,
02/08/2012,"5,662.30",,
01/08/2012,"5,712.82",,
31/07/2012,"5,635.28",,
30/07/2012,"5,693.63",,
27/07/2012,"5,627.21",,
26/07/2012,"5,573.16",,
25/07/2012,"5,498.32",,
24/07/2012,"5,499.23",,
23/07/2012,"5,533.87",,
20/07/2012,"5,651.77",,
19/07/2012,"5,714.19",,
18/07/2012,"5,685.77",,
17/07/2012,"5,629.09",,
16/07/2012,"5,662.43",,
13/07/2012,"5,666.13",,
12/07/2012,"5,608.25",,
11/07/2012,"5,664.48",,
10/07/2012,"5,664.07",,
09/07/2012,"5,627.33",,
06/07/2012,"5,662.63",,
05/07/2012,"5,692.63",,
04/07/2012,"5,684.47",,
03/07/2012,"5,687.73",,
02/07/2012,"5,640.64",,
29/06/2012,"5,571.15",,
28/06/2012,"5,493.06",,
27/06/2012,"5,523.92",,
26/06/2012,"5,446.96",,
25/06/2012,"5,450.65",,
22/06/2012,"5,513.69",,
21/06/2012,"5,566.36",,
20/06/2012,"5,622.29",,
19/06/2012,"5,586.31",,
18/06/2012,"5,491.09",,
15/06/2012,"5,478.81",,
14/06/2012,"5,467.05",,
13/06/2012,"5,483.81",,
12/06/2012,"5,473.74",,
11/06/2012,"5,432.37",,
08/06/2012,"5,435.08",,
07/06/2012,"5,447.79",,
06/06/2012,"5,384.11",,
01/06/2012,"5,260.19",,
31/05/2012,"5,320.86",,
30/05/2012,"5,297.28",,
29/05/2012,"5,391.14",,
28/05/2012,"5,356.34",,
25/05/2012,"5,351.53",,
24/05/2012,"5,350.05",,
23/05/2012,"5,266.41",,
22/05/2012,"5,403.28",,
21/05/2012,"5,304.48",,
18/05/2012,"5,267.62",,
17/05/2012,"5,338.38",,
16/05/2012,"5,405.25",,
15/05/2012,"5,437.62",,
14/05/2012,"5,465.52",,
11/05/2012,"5,575.52",,
10/05/2012,"5,543.95",,
09/05/2012,"5,530.05",,
08/05/2012,"5,554.55",,
04/05/2012,"5,655.06",,
03/05/2012,"5,766.55",,
02/05/2012,"5,758.11",,
01/05/2012,"5,812.23",,
30/04/2012,"5,737.78",,
27/04/2012,"5,777.11",,
26/04/2012,"5,748.72",,
25/04/2012,"5,718.89",,
24/04/2012,"5,709.49",,
23/04/2012,"5,665.57",,
20/04/2012,"5,772.15",,
19/04/2012,"5,744.55",,
18/04/2012,"5,745.29",,
17/04/2012,"5,766.95",,
16/04/2012,"5,666.28",,
13/04/2012,"5,651.79",,
12/04/2012,"5,710.46",,
11/04/2012,"5,634.74",,
10/04/2012,"5,595.55",,
05/04/2012,"5,723.67",,
04/04/2012,"5,703.77",,
03/04/2012,"5,838.34",,
02/04/2012,"5,874.89",,
30/03/2012,"5,768.45",,
29/03/2012,"5,742.03",,
28/03/2012,"5,808.99",,
27/03/2012,"5,869.55",,
26/03/2012,"5,902.70",,
23/03/2012,"5,854.89",,
22/03/2012,"5,845.65",,
21/03/2012,"5,891.95",,
20/03/2012,"5,891.41",,
19/03/2012,"5,961.11",,
16/03/2012,"5,965.58",,
15/03/2012,"5,940.72",,
14/03/2012,"5,945.43",,
13/03/2012,"5,955.91",,
12/03/2012,"5,892.75",,
09/03/2012,"5,887.49",,
08/03/2012,"5,859.73",,
07/03/2012,"5,791.41",,
06/03/2012,"5,765.80",,
05/03/2012,"5,874.82",,
02/03/2012,"5,911.13",,
01/03/2012,"5,931.25",,
29/02/2012,"5,871.51",,
28/02/2012,"5,927.91",,
27/02/2012,"5,915.55",,
24/02/2012,"5,935.13",,
23/02/2012,"5,937.89",,
22/02/2012,"5,916.55",,
21/02/2012,"5,928.20",,
20/02/2012,"5,945.25",,
17/02/2012,"5,905.07",,
16/02/2012,"5,885.38",,
15/02/2012,"5,892.16",,
14/02/2012,"5,899.87",,
13/02/2012,"5,905.70",,
10/02/2012,"5,852.39",,
09/02/2012,"5,895.47",,
08/02/2012,"5,875.93",,
07/02/2012,"5,890.26",,
06/02/2012,"5,892.20",,
03/02/2012,"5,901.07",,
02/02/2012,"5,796.07",,
01/02/2012,"5,790.72",,
31/01/2012,"5,681.61",,
30/01/2012,"5,671.09",,
27/01/2012,"5,733.45",,
26/01/2012,"5,795.20",,
25/01/2012,"5,723.00",,
24/01/2012,"5,751.90",,
23/01/2012,"5,782.56",,
20/01/2012,"5,728.55",,
19/01/2012,"5,741.15",,
18/01/2012,"5,702.37",,
17/01/2012,"5,693.95",,
16/01/2012,"5,657.44",,
13/01/2012,"5,636.64",,
12/01/2012,"5,662.42",,
11/01/2012,"5,670.82",,
10/01/2012,"5,696.70",,
09/01/2012,"5,612.26",,
06/01/2012,"5,649.68",,
05/01/2012,"5,624.26",,
04/01/2012,"5,668.45",,
03/01/2012,"5,699.91",,
30/12/2011,"5,572.28",,
29/12/2011,"5,566.77",,
28/12/2011,"5,507.40",,
23/12/2011,"5,512.70",,
22/12/2011,"5,456.97",,
21/12/2011,"5,389.74",,
20/12/2011,"5,419.60",,
19/12/2011,"5,364.99",,
16/12/2011,"5,387.34",,
15/12/2011,"5,400.85",,
14/12/2011,"5,366.80",,
13/12/2011,"5,490.15",,
12/12/2011,"5,427.86",,
09/12/2011,"5,529.21",,
08/12/2011,"5,483.77",,
07/12/2011,"5,546.91",,
06/12/2011,"5,568.72",,
05/12/2011,"5,567.96",,
02/12/2011,"5,552.29",,
01/12/2011,"5,489.34",,
30/11/2011,"5,505.42",,
29/11/2011,"5,337.00",,
28/11/2011,"5,312.76",,
25/11/2011,"5,164.65",,
24/11/2011,"5,127.57",,
23/11/2011,"5,139.78",,
22/11/2011,"5,206.82",,
21/11/2011,"5,222.60",,
18/11/2011,"5,362.94",,
17/11/2011,"5,423.14",,
16/11/2011,"5,509.02",,
15/11/2011,"5,517.44",,
14/11/2011,"5,519.04",,
11/11/2011,"5,545.38",,
10/11/2011,"5,444.82",,
09/11/2011,"5,460.38",,
08/11/2011,"5,567.34",,
07/11/2011,"5,510.82",,
04/11/2011,"5,527.16",,
03/11/2011,"5,545.64",,
02/11/2011,"5,484.10",,
01/11/2011,"5,421.57",,
31/10/2011,"5,544.22",,
28/10/2011,"5,702.24",,
27/10/2011,"5,713.82",,
26/10/2011,"5,553.24",,
25/10/2011,"5,525.54",,
24/10/2011,"5,548.06",,
21/10/2011,"5,488.65",,
20/10/2011,"5,384.68",,
19/10/2011,"5,450.49",,
18/10/2011,"5,410.35",,
17/10/2011,"5,436.70",,
14/10/2011,"5,466.36",,
13/10/2011,"5,403.38",,
12/10/2011,"5,441.80",,
11/10/2011,"5,395.70",,
10/10/2011,"5,399.00",,
07/10/2011,"5,303.40",,
06/10/2011,"5,291.26",,
05/10/2011,"5,102.17",,
04/10/2011,"4,944.44",,
03/10/2011,"5,075.50",,
30/09/2011,"5,128.48",,
29/09/2011,"5,196.84",,
28/09/2011,"5,217.63",,
27/09/2011,"5,294.05",,
26/09/2011,"5,089.37",,
23/09/2011,"5,066.81",,
22/09/2011,"5,041.61",,
21/09/2011,"5,288.41",,
20/09/2011,"5,363.71",,
19/09/2011,"5,259.56",,
16/09/2011,"5,368.41",,
15/09/2011,"5,337.54",,
14/09/2011,"5,227.02",,
13/09/2011,"5,174.25",,
12/09/2011,"5,129.62",,
09/09/2011,"5,214.65",,
08/09/2011,"5,340.38",,
07/09/2011,"5,318.59",,
06/09/2011,"5,156.84",,
05/09/2011,"5,102.58",,
02/09/2011,"5,292.03",,
01/09/2011,"5,418.65",,
31/08/2011,"5,394.53",,
30/08/2011,"5,268.66",,
26/08/2011,"5,129.92",,
25/08/2011,"5,131.10",,
24/08/2011,"5,205.85",,
23/08/2011,"5,129.42",,
22/08/2011,"5,095.30",,
19/08/2011,"5,040.76",,
18/08/2011,"5,092.23",,
17/08/2011,"5,331.60",,
16/08/2011,"5,357.63",,
15/08/2011,"5,350.58",,
12/08/2011,"5,320.03",,
11/08/2011,"5,162.83",,
10/08/2011,"5,007.16",,
09/08/2011,"5,164.92",,
08/08/2011,"5,068.95",,
05/08/2011,"5,246.99",,
04/08/2011,"5,393.14",,
03/08/2011,"5,584.51",,
02/08/2011,"5,718.39",,
01/08/2011,"5,774.43",,
29/07/2011,"5,815.19",,
28/07/2011,"5,873.21",,
27/07/2011,"5,856.58",,
26/07/2011,"5,929.73",,
25/07/2011,"5,925.26",,
22/07/2011,"5,935.02",,
21/07/2011,"5,899.89",,
20/07/2011,"5,853.82",,
19/07/2011,"5,789.99",,
18/07/2011,"5,752.81",,
15/07/2011,"5,843.66",,
14/07/2011,"5,846.95",,
13/07/2011,"5,906.43",,
12/07/2011,"5,868.96",,
11/07/2011,"5,929.16",,
08/07/2011,"5,990.58",,
07/07/2011,"6,054.55",,
06/07/2011,"6,002.92",,
05/07/2011,"6,024.03",,
04/07/2011,"6,017.54",,
01/07/2011,"5,989.76",,
30/06/2011,"5,945.71",,
29/06/2011,"5,855.95",,
28/06/2011,"5,766.88",,
27/06/2011,"5,722.34",,
24/06/2011,"5,697.72",,
23/06/2011,"5,674.38",,
22/06/2011,"5,772.99",,
21/06/2011,"5,775.31",,
20/06/2011,"5,693.39",,
17/06/2011,"5,714.94",,
16/06/2011,"5,698.81",,
15/06/2011,"5,742.55",,
14/06/2011,"5,803.13",,
13/06/2011,"5,773.46",,
10/06/2011,"5,765.80",,
09/06/2011,"5,856.34",,
08/06/2011,"5,808.89",,
07/06/2011,"5,864.65",,
06/06/2011,"5,863.16",,
03/06/2011,"5,855.01",,
02/06/2011,"5,847.92",,
01/06/2011,"5,928.61",,
31/05/2011,"5,989.99",,
27/05/2011,"5,938.87",,
26/05/2011,"5,880.99",,
25/05/2011,"5,870.14",,
24/05/2011,"5,858.41",,
23/05/2011,"5,835.89",,
20/05/2011,"5,948.49",,
19/05/2011,"5,955.99",,
18/05/2011,"5,923.49",,
17/05/2011,"5,861.00",,
16/05/2011,"5,923.69",,
13/05/2011,"5,925.87",,
12/05/2011,"5,944.96",,
11/05/2011,"5,976.00",,
10/05/2011,"6,018.89",,
09/05/2011,"5,942.69",,
06/05/2011,"5,976.77",,
05/05/2011,"5,919.98",,
04/05/2011,"5,984.07",,
03/05/2011,"6,082.88",,
28/04/2011,"6,069.90",,
27/04/2011,"6,068.16",,
26/04/2011,"6,069.36",,
21/04/2011,"6,018.30",,
20/04/2011,"6,022.26",,
19/04/2011,"5,896.87",,
18/04/2011,"5,870.08",,
15/04/2011,"5,996.01",,
14/04/2011,"5,963.80",,
13/04/2011,"6,010.44",,
12/04/2011,"5,964.47",,
11/04/2011,"6,053.44",,
08/04/2011,"6,055.75",,
07/04/2011,"6,007.37",,
06/04/2011,"6,041.13",,
05/04/2011,"6,007.06",,
04/04/2011,"6,016.98",,
01/04/2011,"6,009.92",,
31/03/2011,"5,908.76",,
30/03/2011,"5,948.30",,
29/03/2011,"5,932.17",,
28/03/2011,"5,904.49",,
25/03/2011,"5,900.76",,
24/03/2011,"5,880.87",,
23/03/2011,"5,795.88",,
22/03/2011,"5,762.71",,
21/03/2011,"5,786.09",,
18/03/2011,"5,718.13",,
17/03/2011,"5,696.11",,
16/03/2011,"5,598.23",,
15/03/2011,"5,695.28",,
14/03/2011,"5,775.24",,
11/03/2011,"5,828.67",,
10/03/2011,"5,845.29",,
09/03/2011,"5,937.30",,
08/03/2011,"5,974.76",,
07/03/2011,"5,973.78",,
04/03/2011,"5,990.39",,
03/03/2011,"6,005.09",,
02/03/2011,"5,914.89",,
01/03/2011,"5,935.76",,
28/02/2011,"5,994.01",,
25/02/2011,"6,001.20",,
24/02/2011,"5,919.98",,
23/02/2011,"5,923.53",,
22/02/2011,"5,996.76",,
21/02/2011,"6,014.80",,
18/02/2011,"6,082.99",,
17/02/2011,"6,087.38",,
16/02/2011,"6,085.27",,
15/02/2011,"6,037.08",,
14/02/2011,"6,060.09",,
11/02/2011,"6,062.90",,
10/02/2011,"6,020.01",,
09/02/2011,"6,052.29",,
08/02/2011,"6,091.33",,
07/02/2011,"6,051.03",,
04/02/2011,"5,997.38",,
03/02/2011,"5,983.34",,
02/02/2011,"6,000.07",,
01/02/2011,"5,957.82",,
31/01/2011,"5,862.94",,
28/01/2011,"5,881.37",,
27/01/2011,"5,965.08",,
26/01/2011,"5,969.21",,
25/01/2011,"5,917.71",,
24/01/2011,"5,943.85",,
21/01/2011,"5,896.25",,
20/01/2011,"5,867.91",,
19/01/2011,"5,976.70",,
18/01/2011,"6,056.43",,
17/01/2011,"5,985.70",,
14/01/2011,"6,002.07",,
13/01/2011,"6,023.88",,
