Date,FTSE 100,FTSE 250,FTSE 350
07/04/2008,"6,014.76","10,244.54","3,139.31"
04/04/2008,"5,947.11","10,165.14","3,105.45"
03/04/2008,"5,891.32","10,177.18","3,080.64"
02/04/2008,"5,915.94","10,372.02","3,099.67"
01/04/2008,"5,852.58","10,336.18","3,069.52"
31/03/2008,"5,702.11","10,013.24","2,988.28"
28/03/2008,"5,692.88","9,961.30","2,982.00"
27/03/2008,"5,717.47","9,981.99","2,993.98"
26/03/2008,"5,660.39","9,756.07","2,958.98"
25/03/2008,"5,689.07","9,794.63","2,973.54"
20/03/2008,"5,495.24","9,448.36","2,871.72"
19/03/2008,"5,545.63","9,551.15","2,898.71"
18/03/2008,"5,605.77","9,601.54","2,927.99"
17/03/2008,"5,414.42","9,380.73","2,832.38"
14/03/2008,"5,631.70","9,706.07","2,943.97"
13/03/2008,"5,692.41","9,801.49","2,975.34"
12/03/2008,"5,776.41","9,989.44","3,021.00"
11/03/2008,"5,690.39","9,772.78","2,973.26"
10/03/2008,"5,629.08","9,670.74","2,941.35"
07/03/2008,"5,699.91","9,853.72","2,980.85"
06/03/2008,"5,766.39","9,990.84","3,016.52"
05/03/2008,"5,853.46","10,144.13","3,062.17"
04/03/2008,"5,767.74","9,944.48","3,015.24"
03/03/2008,"5,818.62","10,013.88","3,041.09"
29/02/2008,"5,884.28","10,067.93","3,073.00"
28/02/2008,"5,965.66","10,230.83","3,116.47"
27/02/2008,"6,076.53","10,421.07","3,174.39"
26/02/2008,"6,087.37","10,383.89","3,177.77"
25/02/2008,"5,999.51","10,275.29","3,133.60"
22/02/2008,"5,888.48","10,050.98","3,074.21"
21/02/2008,"5,932.22","10,181.73","3,099.34"
20/02/2008,"5,893.57","10,124.38","3,079.51"
19/02/2008,"5,966.93","10,208.65","3,116.14"
18/02/2008,"5,946.62","10,084.05","3,101.86"
15/02/2008,"5,787.61","9,897.86","3,022.32"
14/02/2008,"5,879.30","10,089.18","3,071.61"
13/02/2008,"5,880.06","9,996.14","3,068.16"
12/02/2008,"5,909.97","10,040.18","3,083.49"
11/02/2008,"5,707.69","9,735.39","2,979.53"
08/02/2008,"5,784.01","9,807.51","3,017.01"
07/02/2008,"5,724.12","9,764.23","2,988.15"
06/02/2008,"5,875.37","9,904.54","3,062.30"
05/02/2008,"5,868.03","9,955.32","3,061.07"
04/02/2008,"6,026.21","10,262.14","3,145.18"
01/02/2008,"6,029.18","10,186.57","3,143.39"
31/01/2008,"5,879.78","9,881.75","3,063.34"
30/01/2008,"5,837.31","9,908.54","3,045.28"
29/01/2008,"5,885.24","9,905.43","3,066.78"
28/01/2008,"5,788.85","9,640.48","3,012.30"
25/01/2008,"5,868.96","9,738.50","3,052.51"
24/01/2008,"5,875.81","9,856.30","3,060.49"
23/01/2008,"5,609.35","9,493.73","2,925.20"
22/01/2008,"5,740.11","9,612.78","2,989.15"
21/01/2008,"5,578.23","9,260.61","2,901.49"
18/01/2008,"5,901.70","9,680.11","3,064.87"
17/01/2008,"5,902.41","9,662.61","3,064.46"
16/01/2008,"5,942.88","9,626.88","3,081.25"
15/01/2008,"6,025.58","9,765.77","3,124.33"
14/01/2008,"6,215.69","10,031.57","3,221.15"
11/01/2008,"6,202.04","9,829.84","3,206.64"
10/01/2008,"6,222.69","9,800.56","3,214.74"
09/01/2008,"6,272.70","9,964.02","3,244.09"
08/01/2008,"6,356.49","10,161.58","3,290.09"
07/01/2008,"6,335.67","10,093.07","3,277.85"
04/01/2008,"6,348.52","10,265.34","3,290.79"
03/01/2008,"6,479.44","10,540.87","3,361.30"
02/01/2008,"6,416.68","10,650.74","3,337.53"
31/12/2007,"6,456.91","10,657.85","3,355.98"
28/12/2007,"6,476.89","10,650.32","3,364.68"
27/12/2007,"6,497.83","10,608.31","3,372.40"
24/12/2007,"6,479.32","10,586.68","3,363.14"
21/12/2007,"6,434.08","10,531.61","3,340.44"
20/12/2007,"6,345.56","10,397.18","3,294.93"
19/12/2007,"6,284.54","10,231.90","3,260.47"
18/12/2007,"6,279.29","10,187.19","3,256.19"
17/12/2007,"6,277.82","10,140.44","3,253.54"
14/12/2007,"6,396.96","10,413.61","3,318.73"
13/12/2007,"6,364.20","10,334.71","3,300.64"
12/12/2007,"6,559.80","10,643.04","3,401.69"
11/12/2007,"6,536.86","10,647.93","3,391.59"
10/12/2007,"6,565.37","10,630.26","3,403.64"
07/12/2007,"6,554.94","10,632.93","3,399.07"
06/12/2007,"6,485.63","10,495.83","3,362.08"
05/12/2007,"6,493.80","10,511.49","3,366.42"
04/12/2007,"6,315.21","10,268.88","3,275.82"
03/12/2007,"6,386.57","10,560.00","3,320.33"
30/11/2007,"6,432.45","10,748.78","3,349.07"
29/11/2007,"6,349.11","10,664.74","3,308.07"
28/11/2007,"6,306.24","10,591.49","3,285.68"
27/11/2007,"6,140.66","10,291.46","3,198.46"
26/11/2007,"6,180.48","10,452.94","3,223.30"
23/11/2007,"6,262.11","10,531.17","3,263.28"
22/11/2007,"6,155.31","10,314.95","3,206.05"
21/11/2007,"6,070.87","10,212.93","3,163.77"
20/11/2007,"6,226.51","10,499.86","3,245.96"
19/11/2007,"6,120.81","10,404.53","3,194.44"
16/11/2007,"6,291.18","10,766.21","3,286.48"
15/11/2007,"6,359.58","10,901.62","3,323.00"
14/11/2007,"6,432.12","11,070.91","3,362.85"
13/11/2007,"6,362.35","10,920.25","3,325.05"
12/11/2007,"6,337.90","10,894.30","3,312.96"
09/11/2007,"6,304.88","10,859.06","3,296.63"
08/11/2007,"6,381.87","11,031.97","3,338.63"
07/11/2007,"6,385.10","11,134.53","3,344.51"
06/11/2007,"6,474.93","11,334.87","3,393.45"
05/11/2007,"6,461.43","11,314.43","3,386.51"
02/11/2007,"6,530.60","11,442.67","3,423.07"
01/11/2007,"6,586.08","11,526.30","3,451.56"
31/10/2007,"6,721.57","11,666.02","3,518.36"
30/10/2007,"6,658.99","11,479.12","3,482.23"
29/10/2007,"6,706.04","11,552.79","3,506.51"
26/10/2007,"6,661.34","11,509.63","3,484.60"
25/10/2007,"6,576.31","11,480.51","3,445.20"
24/10/2007,"6,481.99","11,278.51","3,394.18"
23/10/2007,"6,513.99","11,359.13","3,412.01"
22/10/2007,"6,459.32","11,177.86","3,379.66"
19/10/2007,"6,527.92","11,299.33","3,415.68"
18/10/2007,"6,609.42","11,411.61","3,457.07"
17/10/2007,"6,677.67","11,537.95","3,493.14"
16/10/2007,"6,614.29","11,366.21","3,457.30"
15/10/2007,"6,644.48","11,439.93","3,474.02"
12/10/2007,"6,730.71","11,576.31","3,518.58"
11/10/2007,"6,724.54","11,622.88","3,517.83"
10/10/2007,"6,633.02","11,512.13","3,472.01"
09/10/2007,"6,615.39","11,427.76","3,460.45"
08/10/2007,"6,540.90","11,328.70","3,422.77"
05/10/2007,"6,595.81","11,390.42","3,450.06"
04/10/2007,"6,547.91","11,370.48","3,427.72"
03/10/2007,"6,535.21","11,360.22","3,421.58"
02/10/2007,"6,500.40","11,231.38","3,400.41"
01/10/2007,"6,506.25","11,081.48","3,396.56"
28/09/2007,"6,466.79","11,037.44","3,376.96"
27/09/2007,"6,486.42","11,039.55","3,385.86"
26/09/2007,"6,433.03","10,889.28","3,355.43"
25/09/2007,"6,396.90","10,853.22","3,337.66"
24/09/2007,"6,465.91","11,040.78","3,376.71"
21/09/2007,"6,456.69","11,094.72","3,374.90"
20/09/2007,"6,429.00","11,013.81","3,358.99"
19/09/2007,"6,460.04","11,136.27","3,378.21"
18/09/2007,"6,283.30","10,802.84","3,284.53"
17/09/2007,"6,182.78","10,745.27","3,236.99"
14/09/2007,"6,289.34","10,954.00","3,293.80"
13/09/2007,"6,363.89","11,172.41","3,336.68"
12/09/2007,"6,306.19","11,219.71","3,312.87"
11/09/2007,"6,280.68","11,212.29","3,301.12"
10/09/2007,"6,134.13","10,974.82","3,225.14"
07/09/2007,"6,191.23","11,107.67","3,256.49"
06/09/2007,"6,313.31","11,330.82","3,320.88"
05/09/2007,"6,270.67","11,300.72","3,300.46"
04/09/2007,"6,376.84","11,510.79","3,357.16"
03/09/2007,"6,315.22","11,358.40","3,322.93"
31/08/2007,"6,303.30","11,309.21","3,315.46"
30/08/2007,"6,212.00","11,099.46","3,265.44"
29/08/2007,"6,132.22","10,891.88","3,220.69"
28/08/2007,"6,102.23","10,793.76","3,202.99"
24/08/2007,"6,220.09","10,969.49","3,263.43"
23/08/2007,"6,196.87","10,945.66","3,251.99"
22/08/2007,"6,195.96","10,910.72","3,250.07"
21/08/2007,"6,086.10","10,639.25","3,189.04"
20/08/2007,"6,078.68","10,703.81","3,188.55"
17/08/2007,"6,064.24","10,686.24","3,181.32"
16/08/2007,"5,858.93","10,462.58","3,079.69"
15/08/2007,"6,109.33","10,889.44","3,210.41"
14/08/2007,"6,143.51","10,998.60","3,230.49"
13/08/2007,"6,219.01","11,167.90","3,271.69"
10/08/2007,"6,038.34","10,889.49","3,178.67"
09/08/2007,"6,271.21","11,212.12","3,296.98"
08/08/2007,"6,393.88","11,454.95","3,362.50"
07/08/2007,"6,308.84","11,235.22","3,314.82"
06/08/2007,"6,189.10","10,998.84","3,250.89"
03/08/2007,"6,224.25","11,185.81","3,274.82"
02/08/2007,"6,300.26","11,233.04","3,310.89"
01/08/2007,"6,250.57","11,188.90","3,286.73"
31/07/2007,"6,360.11","11,337.49","3,342.25"
30/07/2007,"6,206.12","11,071.70","3,261.71"
27/07/2007,"6,215.20","10,984.52","3,261.94"
26/07/2007,"6,251.20","11,033.36","3,280.19"
25/07/2007,"6,454.31","11,415.94","3,387.82"
24/07/2007,"6,498.71","11,584.00","3,415.05"
23/07/2007,"6,624.38","11,782.21","3,479.96"
20/07/2007,"6,585.23","11,819.44","3,464.09"
19/07/2007,"6,640.23","11,880.18","3,491.35"
18/07/2007,"6,567.06","11,725.98","3,451.86"
17/07/2007,"6,659.15","11,801.01","3,496.34"
16/07/2007,"6,697.73","11,917.32","3,518.70"
13/07/2007,"6,716.72","11,922.95","3,527.44"
12/07/2007,"6,697.70","11,808.97","3,513.93"
11/07/2007,"6,615.13","11,666.78","3,470.76"
10/07/2007,"6,630.93","11,732.07","3,480.69"
09/07/2007,"6,712.67","11,859.60","3,522.85"
06/07/2007,"6,690.12","11,867.33","3,513.10"
05/07/2007,"6,635.23","11,802.81","3,485.72"
04/07/2007,"6,673.07","11,834.21","3,504.02"
03/07/2007,"6,639.81","11,747.63","3,485.34"
02/07/2007,"6,590.55","11,534.31","3,453.98"
29/06/2007,"6,607.90","11,527.62","3,461.46"
28/06/2007,"6,571.28","11,519.17","3,444.69"
27/06/2007,"6,527.57","11,391.95","3,419.57"
26/06/2007,"6,559.28","11,537.11","3,440.10"
25/06/2007,"6,588.41","11,577.42","3,454.90"
22/06/2007,"6,567.35","11,589.14","3,446.01"
21/06/2007,"6,595.99","11,617.08","3,460.04"
20/06/2007,"6,649.25","11,797.50","3,491.80"
19/06/2007,"6,650.24","11,817.19","3,493.12"
18/06/2007,"6,703.50","11,947.47","3,522.67"
15/06/2007,"6,732.40","11,999.58","3,537.88"
14/06/2007,"6,649.92","11,809.21","3,492.64"
13/06/2007,"6,559.56","11,597.71","3,442.94"
12/06/2007,"6,520.45","11,581.51","3,424.73"
11/06/2007,"6,567.52","11,635.53","3,448.16"
08/06/2007,"6,505.11","11,583.57","3,417.96"
07/06/2007,"6,505.12","11,626.30","3,419.84"
06/06/2007,"6,522.69","11,782.40","3,434.54"
05/06/2007,"6,632.80","12,066.19","3,496.24"
04/06/2007,"6,664.11","12,135.42","3,513.29"
01/06/2007,"6,676.66","12,196.67","3,521.58"
31/05/2007,"6,621.45","12,111.08","3,493.13"
30/05/2007,"6,602.08","12,023.21","3,480.62"
29/05/2007,"6,606.48","12,106.65","3,486.24"
25/05/2007,"6,570.55","12,057.56","3,468.01"
24/05/2007,"6,565.45","12,130.47","3,468.93"
23/05/2007,"6,616.40","12,220.17","3,495.66"
22/05/2007,"6,606.61","12,176.28","3,489.35"
21/05/2007,"6,636.79","12,201.52","3,503.96"
18/05/2007,"6,640.92","12,202.79","3,505.86"
17/05/2007,"6,579.25","12,143.63","3,475.68"
16/05/2007,"6,559.45","12,102.62","3,465.03"
15/05/2007,"6,568.65","12,092.22","3,468.68"
14/05/2007,"6,555.50","12,037.57","3,460.40"
11/05/2007,"6,565.67","12,033.82","3,464.79"
10/05/2007,"6,524.12","12,062.40","3,447.47"
09/05/2007,"6,549.60","12,057.10","3,458.63"
08/05/2007,"6,550.43","12,107.89","3,461.23"
04/05/2007,"6,603.66","12,210.82","3,489.56"
03/05/2007,"6,537.77","12,046.11","3,452.85"
02/05/2007,"6,484.45","12,019.35","3,427.84"
01/05/2007,"6,419.61","11,911.39","3,394.10"
30/04/2007,"6,449.21","11,929.37","3,408.12"
27/04/2007,"6,418.67","11,903.49","3,393.33"
26/04/2007,"6,469.38","11,940.94","3,417.65"
25/04/2007,"6,461.95","11,904.22","3,412.71"
24/04/2007,"6,429.54","11,816.91","3,394.37"
23/04/2007,"6,479.71","11,924.28","3,421.53"
20/04/2007,"6,486.75","11,900.58","3,423.63"
19/04/2007,"6,440.57","11,799.02","3,398.51"
18/04/2007,"6,449.36","11,874.61","3,405.78"
17/04/2007,"6,497.78","11,926.61","3,429.71"
16/04/2007,"6,516.22","12,015.85","3,441.91"
13/04/2007,"6,462.43","11,925.18","3,413.88"
12/04/2007,"6,416.37","11,894.67","3,391.97"
11/04/2007,"6,413.25","11,955.31","3,393.28"
10/04/2007,"6,417.77","11,991.13","3,396.89"
05/04/2007,"6,397.34","11,915.88","3,384.43"
04/04/2007,"6,364.70","11,889.20","3,368.68"
03/04/2007,"6,366.11","11,885.46","3,369.14"
02/04/2007,"6,315.53","11,759.85","3,340.99"
30/03/2007,"6,308.03","11,689.30","3,334.50"
29/03/2007,"6,324.18","11,665.73","3,340.66"
28/03/2007,"6,267.21","11,582.66","3,311.55"
27/03/2007,"6,292.59","11,641.81","3,325.51"
26/03/2007,"6,291.94","11,655.58","3,325.83"
23/03/2007,"6,339.38","11,701.97","3,349.05"
22/03/2007,"6,318.03","11,708.06","3,339.81"
21/03/2007,"6,256.77","11,612.70","3,308.25"
20/03/2007,"6,220.26","11,459.32","3,285.10"
19/03/2007,"6,189.36","11,438.67","3,270.41"
16/03/2007,"6,130.60","11,269.16","3,236.63"
15/03/2007,"6,133.22","11,219.54","3,235.57"
14/03/2007,"6,000.71","10,944.11","3,164.19"
13/03/2007,"6,161.15","11,260.87","3,249.87"
12/03/2007,"6,233.28","11,417.99","3,289.05"
09/03/2007,"6,245.23","11,410.57","3,294.04"
08/03/2007,"6,227.69","11,363.79","3,284.13"
07/03/2007,"6,156.49","11,184.49","3,244.37"
06/03/2007,"6,138.54","11,013.02","3,228.68"
05/03/2007,"6,058.65","10,857.86","3,186.13"
02/03/2007,"6,116.24","11,046.12","3,220.23"
01/03/2007,"6,116.04","10,983.87","3,217.35"
28/02/2007,"6,171.47","11,082.88","3,246.48"
27/02/2007,"6,286.08","11,180.91","3,301.94"
26/02/2007,"6,434.70","11,612.41","3,387.50"
23/02/2007,"6,401.49","11,599.98","3,372.15"
22/02/2007,"6,380.94","11,584.43","3,362.30"
21/02/2007,"6,357.07","11,542.98","3,349.80"
20/02/2007,"6,412.33","11,586.85","3,376.39"
19/02/2007,"6,444.44","11,636.13","3,392.91"
16/02/2007,"6,419.53","11,556.35","3,378.24"
15/02/2007,"6,433.32","11,574.61","3,385.20"
14/02/2007,"6,421.21","11,541.28","3,378.31"
13/02/2007,"6,381.76","11,475.70","3,357.79"
12/02/2007,"6,353.46","11,454.77","3,344.24"
09/02/2007,"6,382.84","11,522.81","3,360.39"
08/02/2007,"6,346.39","11,441.85","3,340.52"
07/02/2007,"6,369.47","11,501.98","3,353.49"
06/02/2007,"6,346.26","11,479.41","3,342.14"
05/02/2007,"6,317.90","11,406.47","3,326.24"
02/02/2007,"6,310.92","11,343.26","3,320.29"
01/02/2007,"6,282.23","11,221.45","3,302.05"
31/01/2007,"6,203.09","11,100.30","3,261.36"
30/01/2007,"6,241.96","11,130.98","3,280.06"
29/01/2007,"6,239.88","11,104.72","3,277.96"
26/01/2007,"6,228.04","11,118.60","3,273.30"
25/01/2007,"6,269.26","11,171.11","3,294.02"
24/01/2007,"6,314.79","11,192.81","3,315.29"
23/01/2007,"6,227.61","11,102.20","3,272.38"
22/01/2007,"6,218.43","11,166.57","3,271.16"
19/01/2007,"6,237.19","11,167.75","3,279.57"
18/01/2007,"6,210.27","11,122.85","3,265.57"
17/01/2007,"6,204.46","11,094.62","3,261.72"
16/01/2007,"6,215.66","11,124.47","3,268.04"
15/01/2007,"6,263.46","11,206.04","3,293.00"
12/01/2007,"6,239.01","11,111.73","3,277.89"
11/01/2007,"6,230.07","11,123.38","3,274.42"
10/01/2007,"6,160.68","11,085.99","3,241.81"
09/01/2007,"6,196.14","11,150.45","3,260.50"
08/01/2007,"6,194.16","11,155.97","3,259.86"
05/01/2007,"6,220.12","11,185.99","3,272.78"
04/01/2007,"6,286.96","11,245.92","3,305.26"
03/01/2007,"6,319.01","11,315.85","3,322.67"
02/01/2007,"6,310.93","11,312.58","3,318.92"
29/12/2006,"6,220.81","11,177.77","3,272.72"
28/12/2006,"6,240.95","11,190.00","3,282.24"
27/12/2006,"6,245.24","11,155.27","3,282.61"
22/12/2006,"6,189.97","11,083.52","3,254.76"
21/12/2006,"6,183.70","11,066.42","3,251.20"
20/12/2006,"6,198.59","11,048.08","3,257.02"
19/12/2006,"6,203.95","11,055.29","3,259.73"
18/12/2006,"6,247.43","11,087.72","3,280.57"
15/12/2006,"6,260.02","11,085.98","3,286.10"
14/12/2006,"6,227.96","11,049.10","3,270.16"
13/12/2006,"6,192.46","10,980.48","3,251.27"
12/12/2006,"6,156.40","10,931.94","3,233.03"
11/12/2006,"6,159.77","10,988.63","3,237.06"
08/12/2006,"6,152.44","10,944.03","3,231.80"
07/12/2006,"6,131.48","10,891.28","3,220.10"
06/12/2006,"6,090.35","10,860.16","3,200.38"
05/12/2006,"6,086.42","10,834.13","3,197.46"
04/12/2006,"6,050.43","10,751.87","3,177.74"
01/12/2006,"6,021.54","10,698.87","3,162.49"
30/11/2006,"6,048.85","10,673.95","3,173.54"
29/11/2006,"6,084.36","10,666.09","3,189.01"
28/11/2006,"6,025.91","10,497.24","3,155.39"
27/11/2006,"6,050.08","10,493.60","3,166.00"
24/11/2006,"6,122.07","10,590.19","3,202.39"
23/11/2006,"6,139.99","10,665.18","3,213.77"
22/11/2006,"6,160.28","10,687.73","3,223.81"
21/11/2006,"6,202.62","10,752.21","3,245.56"
20/11/2006,"6,204.52","10,725.88","3,245.21"
17/11/2006,"6,192.04","10,711.02","3,238.99"
16/11/2006,"6,254.85","10,829.96","3,272.31"
15/11/2006,"6,229.79","10,797.20","3,259.68"
14/11/2006,"6,186.63","10,718.20","3,236.91"
13/11/2006,"6,194.18","10,712.82","3,240.02"
10/11/2006,"6,208.41","10,653.59","3,243.64"
09/11/2006,"6,231.53","10,590.86","3,251.05"
08/11/2006,"6,238.99","10,562.26","3,253.06"
07/11/2006,"6,243.96","10,559.95","3,255.17"
06/11/2006,"6,224.54","10,495.44","3,243.60"
03/11/2006,"6,148.13","10,384.63","3,204.60"
02/11/2006,"6,149.28","10,393.56","3,205.52"
01/11/2006,"6,149.62","10,408.90","3,206.37"
31/10/2006,"6,129.22","10,372.17","3,195.63"
30/10/2006,"6,126.79","10,308.62","3,191.66"
27/10/2006,"6,160.88","10,355.32","3,208.93"
26/10/2006,"6,184.82","10,464.98","3,224.56"
25/10/2006,"6,214.55","10,425.38","3,235.97"
24/10/2006,"6,182.51","10,401.56","3,220.65"
23/10/2006,"6,166.13","10,361.20","3,211.53"
20/10/2006,"6,155.19","10,356.52","3,206.46"
19/10/2006,"6,155.97","10,340.03","3,206.05"
18/10/2006,"6,150.39","10,342.04","3,203.67"
17/10/2006,"6,108.62","10,219.68","3,179.53"
16/10/2006,"6,172.37","10,378.20","3,215.09"
13/10/2006,"6,157.31","10,399.56","3,209.38"
12/10/2006,"6,121.28","10,347.27","3,191.00"
11/10/2006,"6,073.51","10,247.08","3,165.20"
10/10/2006,"6,072.69","10,244.48","3,164.72"
09/10/2006,"6,030.88","10,152.28","3,141.94"
06/10/2006,"6,001.19","10,176.82","3,129.88"
05/10/2006,"6,004.52","10,128.61","3,129.16"
04/10/2006,"5,966.50","10,006.23","3,106.70"
03/10/2006,"5,937.09","9,963.95","3,091.71"
02/10/2006,"5,957.83","10,023.86","3,103.65"
29/09/2006,"5,960.81","9,996.78","3,103.74"
28/09/2006,"5,971.34","9,978.17","3,107.57"
27/09/2006,"5,930.14","9,911.84","3,086.24"
26/09/2006,"5,873.55","9,844.90","3,058.05"
25/09/2006,"5,798.31","9,755.84","3,020.57"
22/09/2006,"5,822.28","9,783.99","3,032.50"
21/09/2006,"5,896.73","9,852.97","3,068.72"
20/09/2006,"5,866.23","9,791.11","3,052.35"
19/09/2006,"5,831.79","9,738.74","3,034.66"
18/09/2006,"5,890.25","9,799.46","3,063.39"
15/09/2006,"5,877.01","9,785.60","3,056.88"
14/09/2006,"5,877.22","9,727.10","3,054.30"
13/09/2006,"5,892.15","9,669.20","3,058.27"
12/09/2006,"5,895.48","9,605.46","3,056.83"
11/09/2006,"5,850.77","9,523.07","3,033.21"
08/09/2006,"5,879.27","9,606.28","3,049.67"
07/09/2006,"5,858.12","9,576.11","3,038.90"
06/09/2006,"5,929.27","9,700.93","3,076.20"
05/09/2006,"5,981.69","9,761.00","3,102.22"
04/09/2006,"5,986.64","9,759.80","3,104.37"
01/09/2006,"5,949.15","9,702.10","3,085.08"
31/08/2006,"5,906.13","9,601.16","3,061.35"
30/08/2006,"5,929.34","9,581.52","3,070.73"
29/08/2006,"5,888.28","9,531.80","3,050.24"
25/08/2006,"5,878.59","9,491.64","3,044.08"
24/08/2006,"5,869.09","9,459.86","3,038.41"
23/08/2006,"5,860.04","9,454.15","3,034.13"
22/08/2006,"5,902.64","9,493.08","3,054.81"
21/08/2006,"5,915.24","9,503.72","3,060.89"
18/08/2006,"5,903.36","9,512.96","3,056.05"
17/08/2006,"5,900.42","9,486.57","3,053.53"
16/08/2006,"5,896.60","9,447.96","3,050.05"
15/08/2006,"5,897.88","9,359.64","3,046.54"
14/08/2006,"5,870.87","9,303.88","3,032.00"
11/08/2006,"5,820.13","9,254.03","3,007.20"
10/08/2006,"5,823.38","9,261.48","3,008.99"
09/08/2006,"5,860.47","9,329.12","3,028.55"
08/08/2006,"5,818.09","9,299.56","3,008.41"
07/08/2006,"5,828.80","9,285.95","3,012.52"
04/08/2006,"5,889.40","9,359.07","3,042.76"
03/08/2006,"5,838.35","9,264.33","3,015.75"
02/08/2006,"5,932.11","9,394.04","3,063.29"
01/08/2006,"5,880.84","9,344.68","3,038.30"
31/07/2006,"5,928.33","9,355.56","3,059.83"
28/07/2006,"5,974.92","9,369.46","3,081.11"
27/07/2006,"5,929.49","9,361.96","3,060.66"
26/07/2006,"5,877.10","9,285.57","3,033.92"
25/07/2006,"5,851.16","9,248.49","3,020.71"
24/07/2006,"5,833.87","9,223.48","3,011.89"
21/07/2006,"5,719.74","9,114.24","2,956.29"
20/07/2006,"5,770.88","9,207.24","2,983.26"
19/07/2006,"5,777.96","9,184.42","2,985.33"
18/07/2006,"5,681.70","8,968.80","2,932.67"
17/07/2006,"5,700.97","9,017.15","2,943.45"
14/07/2006,"5,707.62","9,076.11","2,949.13"
13/07/2006,"5,765.02","9,176.16","2,979.20"
12/07/2006,"5,860.56","9,361.37","3,030.11"
11/07/2006,"5,857.30","9,320.26","3,026.76"
10/07/2006,"5,896.90","9,390.06","3,047.54"
07/07/2006,"5,888.86","9,431.63","3,045.90"
06/07/2006,"5,890.03","9,461.68","3,047.81"
05/07/2006,"5,826.68","9,421.41","3,017.89"
04/07/2006,"5,883.53","9,505.64","3,046.97"
03/07/2006,"5,884.44","9,496.81","3,046.97"
30/06/2006,"5,833.42","9,422.67","3,020.93"
29/06/2006,"5,791.48","9,303.48","2,996.83"
28/06/2006,"5,678.58","9,197.16","2,941.89"
27/06/2006,"5,652.25","9,199.08","2,930.32"
26/06/2006,"5,681.24","9,197.15","2,943.07"
23/06/2006,"5,692.14","9,195.23","2,947.80"
22/06/2006,"5,684.08","9,192.80","2,944.12"
21/06/2006,"5,665.03","9,093.12","2,931.04"
20/06/2006,"5,658.19","9,119.31","2,929.24"
19/06/2006,"5,626.09","9,114.15","2,914.79"
16/06/2006,"5,597.44","9,093.75","2,901.16"
15/06/2006,"5,619.28","9,101.82","2,911.20"
14/06/2006,"5,506.82","8,782.22","2,846.49"
13/06/2006,"5,519.63","8,721.75","2,849.33"
12/06/2006,"5,620.86","8,981.22","2,906.25"
09/06/2006,"5,655.20","9,024.65","2,923.47"
08/06/2006,"5,562.94","8,813.68","2,872.79"
07/06/2006,"5,706.29","9,108.92","2,950.01"
06/06/2006,"5,669.79","9,075.22","2,932.29"
05/06/2006,"5,762.13","9,351.93","2,986.09"
02/06/2006,"5,764.62","9,447.67","2,991.68"
01/06/2006,"5,749.69","9,310.42","2,978.64"
31/05/2006,"5,723.81","9,298.23","2,966.63"
30/05/2006,"5,652.02","9,235.53","2,931.95"
26/05/2006,"5,791.00","9,508.04","3,006.17"
25/05/2006,"5,677.70","9,190.52","2,941.19"
24/05/2006,"5,587.06","9,053.96","2,894.72"
23/05/2006,"5,678.71","9,234.31","2,943.69"
22/05/2006,"5,532.72","8,828.60","2,860.13"
19/05/2006,"5,657.37","9,192.63","2,932.30"
18/05/2006,"5,671.59","9,134.78","2,935.88"
17/05/2006,"5,675.49","9,275.93","2,944.22"
16/05/2006,"5,846.18","9,542.18","3,032.17"
15/05/2006,"5,841.27","9,557.31","3,030.71"
12/05/2006,"5,912.11","9,811.82","3,073.96"
11/05/2006,"6,042.03","10,075.41","3,143.75"
10/05/2006,"6,083.39","10,108.56","3,163.60"
09/05/2006,"6,105.64","10,135.35","3,174.69"
08/05/2006,"6,067.10","10,132.27","3,157.50"
05/05/2006,"6,091.74","10,107.90","3,167.25"
04/05/2006,"6,036.89","9,956.59","3,135.91"
03/05/2006,"6,010.02","9,896.27","3,121.21"
02/05/2006,"6,082.07","9,924.37","3,154.38"
28/04/2006,"6,023.14","9,878.67","3,126.18"
27/04/2006,"6,060.03","9,925.58","3,144.69"
26/04/2006,"6,104.34","9,997.56","3,167.66"
25/04/2006,"6,086.62","9,966.93","3,158.39"
24/04/2006,"6,098.71","9,949.22","3,162.90"
21/04/2006,"6,132.74","9,950.75","3,178.02"
20/04/2006,"6,081.41","9,889.57","3,152.46"
19/04/2006,"6,089.77","9,871.82","3,155.32"
18/04/2006,"6,044.13","9,785.18","3,131.08"
13/04/2006,"6,029.37","9,775.01","3,124.08"
12/04/2006,"6,000.84","9,699.53","3,107.93"
11/04/2006,"6,016.49","9,743.79","3,116.92"
10/04/2006,"6,066.98","9,878.94","3,145.57"
07/04/2006,"6,026.11","9,923.08","3,129.56"
06/04/2006,"6,045.65","9,954.62","3,139.68"
05/04/2006,"6,044.09","9,935.02","3,138.07"
04/04/2006,"6,004.69","9,892.26","3,118.64"
03/04/2006,"6,024.28","9,881.04","3,126.78"
31/03/2006,"5,964.57","9,850.27","3,098.93"
30/03/2006,"6,015.25","9,855.12","3,121.57"
29/03/2006,"5,959.22","9,820.83","3,095.19"
28/03/2006,"5,935.68","9,816.08","3,084.55"
27/03/2006,"5,972.18","9,855.50","3,102.54"
24/03/2006,"6,036.27","9,929.87","3,134.37"
23/03/2006,"5,990.06","9,850.58","3,110.22"
22/03/2006,"6,007.46","9,858.57","3,118.29"
21/03/2006,"5,991.25","9,810.15","3,108.85"
