date,price
1977-03-03,2.7949
1977-03-04,2.8349
1977-03-07,2.8749
1977-03-08,2.9149
1977-03-09,2.9505
1977-03-10,2.9105
1977-03-11,2.9001
1977-03-14,2.9401
1977-03-15,2.9801
1977-03-16,3.0201
1977-03-17,3.0601
1977-03-18,3.1001
1977-03-21,3.1401
1977-03-22,3.1801
1977-03-23,3.2026
1977-03-24,3.1426
1977-03-25,3.19
1977-03-28,3.1019
1977-03-29,3.1869
1977-03-30,3.085
1977-03-31,3.0875
1977-04-01,3.1344
1977-04-04,3.0748
1977-04-05,3.1357
1977-04-06,3.17
1977-04-07,3.2275
1977-04-11,3.2697
1977-04-12,3.3363
1977-04-13,3.2988
1977-04-14,3.3563
1977-04-15,3.345
1977-04-18,3.2553
1977-04-19,3.1855
1977-04-20,3.13
1977-04-21,3.09
1977-04-22,3.1875
1977-04-25,3.15
1977-04-26,3.0629
1977-04-27,3.0147
1977-04-28,3.0798
1977-04-29,3.0099
1977-05-02,2.9599
1977-05-03,2.8999
1977-05-04,2.955
1977-05-05,2.895
1977-05-06,2.835
1977-05-09,2.775
1977-05-10,2.7163
1977-05-11,2.7763
1977-05-12,2.7599
1977-05-13,2.7123
1977-05-16,2.7723
1977-05-17,2.8323
1977-05-18,2.8923
1977-05-19,2.9523
1977-05-20,3.0123
1977-05-23,3.0723
1977-05-24,3.0335
1977-05-25,2.88
1977-05-26,2.9095
1977-05-27,2.845
1977-05-31,2.7312
1977-06-01,2.665
1977-06-02,2.635
1977-06-03,2.63
1977-06-06,2.7783
1977-06-07,2.7666
1977-06-08,2.76
1977-06-09,2.7033
1977-06-10,2.6264
1977-06-13,2.54
1977-06-14,2.503
1977-06-15,2.3728
1977-06-16,2.2443
1977-06-17,2.55
1977-06-20,2.6829
1977-06-21,2.6896
1977-06-22,2.91
1977-06-23,2.8113
1977-06-24,2.73
1977-06-27,2.6718
1977-06-28,2.5868
1977-06-29,2.4675
1977-06-30,2.4614
1977-07-01,2.3339
1977-07-05,2.3939
1977-07-06,2.3975
1977-07-07,2.3375
1977-07-08,2.3927
1977-07-11,2.3852
1977-07-12,2.3295
1977-07-13,2.3395
1977-07-15,2.3833
1977-07-18,2.3233
1977-07-19,2.2633
1977-07-20,2.2033
1977-07-21,2.1433
1977-07-22,2.0833
1977-07-25,2.0233
1977-07-26,1.8919
1977-07-27,1.92
1977-07-28,2.07
1977-07-29,2.22
1977-08-01,2.0892
1977-08-02,2.0838
1977-08-03,2.1
1977-08-04,2
1977-08-05,1.885
1977-08-08,1.87
1977-08-09,2.0388
1977-08-10,2.0511
1977-08-11,1.996
1977-08-12,2.0472
1977-08-15,2.062
1977-08-16,2.1008
1977-08-17,2.0426
1977-08-18,2.0225
1977-08-19,2.04
1977-08-22,2.0554
1977-08-23,2.0313
1977-08-24,2.1025
1977-08-25,2.054
1977-08-26,1.9781
1977-08-29,1.883
1977-08-30,1.8959
1977-08-31,1.836
1977-09-01,1.8325
1977-09-02,1.8381
1977-09-06,1.8
1977-09-07,1.76
1977-09-08,1.7638
1977-09-09,1.78
1977-09-12,1.82
1977-09-13,1.8
1977-09-14,1.8396
1977-09-15,1.8355
1977-09-16,1.8327
1977-09-19,1.8727
1977-09-20,1.8606
1977-09-21,1.8206
1977-09-22,1.7806
1977-09-23,1.7206
1977-09-26,1.645
1977-09-27,1.675
1977-09-28,1.7097
1977-09-29,1.6568
1977-09-30,1.655
1977-10-03,1.6675
1977-10-04,1.5897
1977-10-05,1.5582
1977-10-06,1.6003
1977-10-07,1.6127
1977-10-11,1.6456
1977-10-12,1.627
1977-10-13,1.6088
1977-10-14,1.565
1977-10-17,1.6075
1977-10-18,1.5754
1977-10-19,1.5782
1977-10-20,1.5
1977-10-21,1.4906
1977-10-24,1.54
1977-10-25,1.615
1977-10-26,1.605
1977-10-27,1.66
1977-10-28,1.76
1977-10-31,1.845
1977-11-01,1.8043
1977-11-02,1.735
1977-11-03,1.7893
1977-11-04,1.9235
1977-11-07,1.9525
1977-11-09,2.004
1977-11-10,2.015
1977-11-14,1.9681
1977-11-15,1.95
